BackendTime,logicVoltage,depVoltage,system_status,system_time
1697126953004.6853,3324,17094,1025,4496965
1697126953481.6467,3326,17065,1025,4497469
1697126953984.0908,3325,17008,1025,4497966
1697126954485.5906,3326,17094,1025,4498468
1697126954985.2886,3326,16997,1025,4498968
1697126955499.5693,3326,17122,1025,4499476
1697126956000.124,3326,16991,1025,4499977
1697126956493.1958,3326,17122,1025,4500477
1697126957003.3606,3323,17065,1025,4500980
1697126957542.4333,3326,17105,1025,4501484
1697126958015.1042,3308,17077,1025,4501991
1697126958516.1707,3320,16968,1025,4502494
1697126959018.2485,3326,17048,1025,4503001
1697126959526.8357,3324,17122,1025,4503503
1697126960026.1858,3326,17094,1025,4504005
1697126960556.6323,3326,17111,1025,4504522
1697126961058.565,3326,17031,1025,4505035
1697126961554.1636,3326,16997,1025,4505529
1697126962052.9028,3326,17054,1025,4506030
1697126962549.3955,3326,17094,1025,4506534
1697126963050.3481,3326,17014,1025,4507036
1697126963558.8162,3326,17014,1025,4507537
1697126964056.8308,3326,17054,1025,4508042
1697126964588.132,3324,17122,1025,4508545
1697126965065.3806,3325,17088,1025,4509051
1697126966090.5999,3326,17094,1025,4510074
1697126966577.5576,3319,17088,1025,4510561
1697126967080.6897,3326,17008,1025,4511065
1697126967575.3376,3326,17048,1025,4511566
1697126968080.7832,3326,17054,1025,4512072
1697126968623.3552,3326,17037,1025,4512596
1697126969109.5918,3324,17122,1025,4513087
1697126969595.937,3324,17054,1025,4513585
1697126970104.0068,3326,17008,1025,4514095
1697126970612.524,3318,17082,1025,4514597
1697126971124.0059,3326,16991,1025,4515103
1697126971636.0583,3326,17094,1025,4515609
1697126972120.339,3310,17054,1025,4516116
1697126972620.173,3326,17128,1025,4516615
1697126973126.4014,3322,17054,1025,4517120
1697126973627.8083,3326,16997,1025,4517622
1697126974130.6814,3318,17105,1025,4518120
1697126974643.5793,3326,16997,1025,4518625
1697126975132.1355,3321,17088,1025,4519126
1697126975631.8252,3326,17037,1025,4519629
1697126976139.4727,3326,17003,1025,4520129
1697126976641.8345,3326,17088,1025,4520631
1697126977147.295,3326,17088,1025,4521137
1697126977646.087,3311,17105,1025,4521637
1697126978150.037,3326,17020,1025,4522143
1697126978666.8447,3324,17082,1025,4522642
1697126979149.1084,3326,17003,1025,4523147
1697126979662.3977,3326,17014,1025,4523653
1697126980160.5398,3326,16997,1025,4524157
1697126980672.3796,3326,17094,1025,4524666
1697126981176.8953,3326,17065,1025,4525171
1697126981680.704,3320,17031,1025,4525675
1697126982182.4958,3322,17082,1025,4526175
1697126982685.1912,3321,17054,1025,4526682
1697126983184.2073,3326,17054,1025,4527183
1697126983706.3596,3326,17094,1025,4527684
1697126984199.507,3326,17088,1025,4528194
1697126984699.2407,3322,17065,1025,4528690
1697126985194.9814,3326,16997,1025,4529191
1697126985706.3691,3326,16980,1025,4529701
1697126986209.9402,3326,16991,1025,4530203
1697126986713.2761,3326,17094,1025,4530704
1697126987239.3135,3322,17094,1025,4531220
1697126987730.072,3326,17054,1025,4531717
1697126988244.5537,3326,17094,1025,4532225
1697126988759.0742,3316,16991,1025,4532740
1697126989241.616,3326,17122,1025,4533227
1697126989736.6382,3322,17054,1025,4533726
1697126990238.5461,3325,17094,1025,4534231
1697126990750.677,3323,17117,1025,4534736
1697126991250.5376,3326,17003,1025,4535237
1697126991746.9822,3325,17122,1025,4535739
1697126992263.5254,3326,17054,1025,4536245
1697126992764.478,3326,16997,1025,4536750
1697126993257.366,3326,17048,1025,4537252
1697126993770.3499,3326,17122,1025,4537755
1697126994274.4338,3326,17088,1025,4538260
1697126994775.1306,3326,17031,1025,4538760
1697126995288.7954,3323,17008,1025,4539265
1697126995786.2969,3326,17048,1025,4539770
1697126996279.7217,3326,17037,1025,4540270
1697126996780.8687,3322,17088,1025,4540771
1697126997285.731,3326,16991,1025,4541275
1697126997791.104,3326,17122,1025,4541782
1697126998283.4578,3326,16997,1025,4542283
1697126998792.5554,3326,17122,1025,4542785
1697126999304.446,3325,17031,1025,4543290
1697126999805.3333,3323,16968,1025,4543792
1697127000310.38,3326,17082,1025,4544295
1697127000823.6091,3326,17122,1025,4544801
1697127001319.392,3324,17088,1025,4545302
1697127001823.6482,3326,17117,1025,4545807
1697127002328.1143,3326,17088,1025,4546313
1697127002821.6956,3326,17111,1025,4546812
1697127003322.7107,3326,17037,1025,4547313
1697127003848.677,3322,17082,1025,4547818
1697127004846.1702,3323,17111,1025,4548825
1697127005342.6587,3326,17008,1025,4549328
1697127005834.3074,3325,17134,1025,4549827
1697127006348.5747,3326,17111,1025,4550335
1697127006846.7144,3326,17082,1025,4550839
1697127007349.245,3326,17122,1025,4551343
1697127007886.1206,3326,16991,1025,4551849
1697127008365.1401,3323,16997,1025,4552352
1697127008868.5151,3326,16991,1025,4552855
1697127009412.6753,3326,16997,1025,4553367
1697127009884.4727,3326,17054,1025,4553866
1697127010385.553,3324,17031,1025,4554379
1697127010888.1611,3324,17065,1025,4554874
1697127011394.517,3320,17094,1025,4555380
1697127011886.6187,3322,17048,1025,4555881
1697127012389.0037,3326,16991,1025,4556382
1697127012892.085,3316,17031,1025,4556884
1697127013404.4377,3316,17054,1025,4557390
1697127013909.663,3326,17048,1025,4557895
1697127014416.855,3326,17122,1025,4558398
1697127014914.368,3326,17065,1025,4558900
1697127015412.1997,3326,17088,1025,4559403
1697127015919.282,3326,17020,1025,4559905
1697127016415.1052,3321,17094,1025,4560408
1697127016923.907,3322,17037,1025,4560912
1697127017440.0896,3326,17020,1025,4561426
1697127017925.1865,3318,17088,1025,4561919
1697127018438.056,3326,17037,1025,4562424
1697127018940.059,3326,17048,1025,4562927
1697127019435.99,3326,16997,1025,4563429
1697127019949.1594,3326,17054,1025,4563935
1697127020452.4995,3323,17094,1025,4564438
1697127020944.8604,3326,17008,1025,4564938
1697127021456.7166,3326,17094,1025,4565443
1697127021944.776,3324,17111,1025,4565943
1697127022462.5125,3326,16968,1025,4566444
1697127022965.2532,3316,17088,1025,4566949
1697127023467.8525,3326,17048,1025,4567453
1697127023969.1824,3326,17014,1025,4567954
1697127024470.1052,3326,17048,1025,4568460
1697127024975.083,3326,17031,1025,4568965
1697127025529.938,3326,17008,1025,4569472
1697127026014.8054,3305,17054,1025,4569994
1697127026496.0403,3326,17048,1025,4570489
1697127027509.9768,3326,17105,1025,4571499
1697127028005.2312,3326,17048,1025,4572005
1697127028514.6057,3326,17014,1025,4572512
1697127029026.5645,3319,17054,1025,4573021
1697127029524.7456,3325,17122,1025,4573523
1697127030044.829,3326,17048,1025,4574035
1697127030548.8962,3326,16991,1025,4574537
1697127031034.196,3326,17088,1025,4575031
1697127031543.4268,3326,17020,1025,4575535
1697127032050.2437,3310,17088,1025,4576043
1697127032550.198,3326,16997,1025,4576542
1697127033053.4429,3326,17111,1025,4577045
1697127033560.9673,3326,16997,1025,4577557
1697127034051.1047,3315,17054,1025,4578049
1697127034578.6384,3325,17094,1025,4578563
1697127035080.1975,3326,17122,1025,4579062
1697127035576.9224,3326,17003,1025,4579568
1697127036072.9192,3326,17014,1025,4580065
1697127036596.8374,3326,17048,1025,4580568
1697127037077.2043,3326,17014,1025,4581070
1697127037582.2466,3326,17111,1025,4581575
1697127038118.6682,3310,17088,1025,4582086
1697127038593.8772,3326,17094,1025,4582592
1697127039102.1843,3321,17054,1025,4583097
1697127039601.4756,3319,17094,1025,4583599
1697127040104.9783,3326,16997,1025,4584102
1697127040614.9897,3326,17088,1025,4584607
1697127041118.3896,3322,17054,1025,4585113
1697127041617.6892,3326,16997,1025,4585617
1697127042127.383,3316,17065,1025,4586120
1697127042623.826,3326,17122,1025,4586623
1697127043139.2961,3325,17031,1025,4587129
1697127043639.5828,3316,17054,1025,4587636
1697127044146.9187,3315,17054,1025,4588138
1697127044646.6348,3326,17117,1025,4588643
1697127045157.4805,3326,16997,1025,4589149
1697127045659.7192,3326,17031,1025,4589655
1697127046157.72,3324,17031,1025,4590155
1697127046667.4685,3326,17014,1025,4590659
1697127047166.4065,3326,17003,1025,4591158
1697127047667.3481,3325,17088,1025,4591663
1697127048175.6843,3326,17117,1025,4592167
1697127048679.7324,3326,17094,1025,4592671
1697127049186.7212,3319,17054,1025,4593177
1697127049683.3652,3326,17122,1025,4593681
1697127050193.0542,3316,17065,1025,4594183
1697127050690.242,3326,17014,1025,4594687
1697127051200.969,3326,17122,1025,4595191
1697127051696.5918,3326,17111,1025,4595695
1697127052197.7021,3322,17031,1025,4596195
1697127052701.342,3306,17065,1025,4596699
1697127053222.6501,3315,17082,1025,4597203
1697127053704.2002,3326,17008,1025,4597703
1697127054206.8455,3319,17014,1025,4598205
1697127054720.3572,3326,17082,1025,4598709
1697127055223.399,3322,17088,1025,4599213
1697127055717.26,3315,17088,1025,4599715
1697127056227.892,3326,16997,1025,4600224
1697127056733.8828,3326,17128,1025,4600722
1697127057241.0647,3316,17054,1025,4601229
1697127057745.242,3326,17094,1025,4601733
1697127058247.3188,3326,16991,1025,4602238
1697127058750.1067,3326,17037,1025,4602741
1697127059252.3833,3326,17065,1025,4603243
1697127059819.7498,3316,17054,1025,4603791
1697127060262.499,3323,17088,1025,4604257
1697127060780.3423,3326,17122,1025,4604762
1697127061304.8967,3326,16991,1025,4605270
1697127061779.7637,3315,17054,1025,4605765
1697127062280.8643,3321,17094,1025,4606269
1697127062784.9846,3325,17048,1025,4606772
1697127063288.7139,3324,17094,1025,4607274
1697127063786.8623,3326,17048,1025,4607779
1697127064288.4937,3316,17088,1025,4608280
1697127064801.274,3326,17128,1025,4608793
1697127065291.105,3326,17003,1025,4609282
1697127065803.1467,3326,17094,1025,4609790
1697127066303.3489,3312,17117,1025,4610295
1697127066815.3113,3326,17048,1025,4610799
1697127067323.8994,3326,16997,1025,4611300
1697127067825.2961,3326,17014,1025,4611810
1697127068326.5781,3324,17031,1025,4612312
1697127068847.4084,3322,17082,1025,4612823
1697127069328.8708,3323,17054,1025,4613316
1697127069834.6467,3326,16997,1025,4613822
1697127070342.1858,3326,17105,1025,4614325
1697127070835.426,3324,17037,1025,4614824
1697127071343.9421,3325,17065,1025,4615328
1697127071841.0798,3326,17020,1025,4615829
1697127072344.4875,3326,17105,1025,4616333
1697127072841.4727,3319,17088,1025,4616835
1697127073361.808,3326,17014,1025,4617345
1697127073856.7986,3318,17054,1025,4617845
1697127074355.9458,3326,17031,1025,4618345
1697127074858.8806,3322,17020,1025,4618849
1697127075367.0166,3326,16991,1025,4619354
1697127075912.8564,3326,16991,1025,4619867
1697127076417.9082,3315,17054,1025,4620383
1697127076903.7192,3326,16997,1025,4620882
1697127077388.608,3308,17054,1025,4621381
1697127077886.348,3326,17122,1025,4621883
1697127078391.9958,3325,17003,1025,4622387
1697127078900.4485,3326,17088,1025,4622894
1697127079393.639,3326,17031,1025,4623390
1697127079894.4448,3326,16980,1025,4623892
1697127080397.4321,3326,17105,1025,4624394
1697127080934.7815,3323,17105,1025,4624899
1697127081420.2212,3316,16991,1025,4625412
1697127081943.666,3326,17088,1025,4625913
1697127082435.1682,3326,17003,1025,4626420
1697127082938.2793,3326,16980,1025,4626921
1697127083435.6365,3326,17031,1025,4627425
1697127083939.1602,3316,17065,1025,4627927
1697127084438.1353,3326,17128,1025,4628434
1697127085461.8027,3313,17082,1025,4629440
1697127085952.9106,3326,17008,1025,4629943
1697127086459.0078,3326,17094,1025,4630449
1697127086965.802,3320,17065,1025,4630957
1697127087489.0078,3326,17008,1025,4631459
1697127087974.744,3326,17088,1025,4631961
1697127088481.8926,3315,17054,1025,4632471
1697127088973.3376,3318,17054,1025,4632965
1697127089487.9543,3326,16997,1025,4633463
1697127089985.6104,3326,17122,1025,4633964
1697127090495.0884,3322,17065,1025,4634468
1697127090988.6187,3326,17014,1025,4634980
1697127091524.4656,3326,17094,1025,4635480
1697127092002.011,3326,16997,1025,4635987
1697127092496.3455,3324,17105,1025,4636487
1697127093005.7869,3323,16991,1025,4636993
1697127093506.803,3308,17082,1025,4637501
1697127094013.0515,3324,17048,1025,4638002
1697127094511.2146,3326,16997,1025,4638509
1697127095024.0986,3302,17054,1025,4639014
1697127095528.9675,3326,17122,1025,4639517
1697127096028.832,3326,17094,1025,4640019
1697127096537.1367,3326,17122,1025,4640523
1697127097035.0718,3321,17082,1025,4641027
1697127097530.3376,3326,16997,1025,4641524
1697127098029.427,3326,17094,1025,4642027
1697127098541.0996,3319,17094,1025,4642531
1697127099041.4817,3315,17088,1025,4643032
1697127099547.4075,3316,17054,1025,4643537
1697127100052.8962,3326,17122,1025,4644043
1697127100560.708,3326,17048,1025,4644542
1697127101054.9812,3319,17088,1025,4645048
1697127101568.9973,3316,17088,1025,4645563
1697127102069.5605,3326,17094,1025,4646061
1697127102579.9705,3325,17094,1025,4646569
1697127103068.9138,3326,17037,1025,4647064
1697127103573.208,3326,17122,1025,4647569
1697127104085.928,3326,17020,1025,4648075
1697127104582.5217,3326,16997,1025,4648571
1697127105074.7922,3326,16991,1025,4649071
1697127105601.3281,3326,16991,1025,4649590
1697127106099.0752,3316,17082,1025,4650088
1697127106636.1746,3326,17122,1025,4650606
1697127107140.3198,3326,17105,1025,4651098
1697127107611.9246,3326,17014,1025,4651601
1697127108617.3193,3326,16997,1025,4652611
1697127109124.7737,3326,17105,1025,4653114
1697127109633.386,3319,17082,1025,4653627
1697127110130.853,3326,17094,1025,4654127
1697127111143.6094,3326,17065,1025,4655133
1697127111666.0928,3323,16997,1025,4655642
1697127112152.6592,3326,16991,1025,4656142
1697127113160.5635,3326,17054,1025,4657149
1697127113677.948,3326,17065,1025,4657662
1697127114167.6055,3326,17008,1025,4658157
1697127114670.582,3324,17031,1025,4658660
1697127115175.2793,3326,17088,1025,4659165
1697127115691.0586,3326,17054,1025,4659668
1697127116183.4165,3326,17088,1025,4660172
1697127116685.0854,3323,16991,1025,4660674
1697127117186.3818,3321,17065,1025,4661176
1697127117689.3188,3326,17111,1025,4661678
1697127118207.7935,3326,17054,1025,4662180
1697127118691.0261,3315,17105,1025,4662681
1697127119214.893,3326,16991,1025,4663180
1697127119699.5217,3326,17048,1025,4663686
1697127120207.8672,3326,17014,1025,4664185
1697127120726.1875,3322,17111,1025,4664692
1697127121220.2197,3326,17088,1025,4665197
1697127121751.6262,3318,16997,1025,4665710
1697127122248.307,3326,16991,1025,4666219
1697127122721.4788,3326,17020,1025,4666711
1697127123224.6736,3324,17105,1025,4667214
1697127123736.8955,3326,17122,1025,4667719
1697127124241.5322,3326,16968,1025,4668217
1697127124724.8872,3326,17054,1025,4668719
1697127125732.68,3326,17122,1025,4669725
1697127126257.1978,3323,17082,1025,4670227
1697127126740.9514,3326,17105,1025,4670730
1697127127241.5447,3316,16997,1025,4671230
1697127127775.4297,3326,16968,1025,4671751
1697127128275.6958,3318,17020,1025,4672257
1697127128761.4614,3326,17117,1025,4672756
1697127129285.5845,3326,17105,1025,4673257
1697127129769.5754,3326,16991,1025,4673758
1697127130267.8005,3308,17094,1025,4674262
1697127130780.4514,3325,16980,1025,4674769
1697127131282.4514,3326,17094,1025,4675271
1697127131788.114,3325,17054,1025,4675777
1697127132294.9482,3309,17054,1025,4676282
1697127132800.7986,3318,17094,1025,4676785
1697127133297.0762,3326,17003,1025,4677286
1697127133798.1895,3326,17048,1025,4677787
1697127134313.4739,3312,17065,1025,4678290
1697127134797.297,3326,16980,1025,4678789
1697127135834.6934,3326,17020,1025,4679799
1697127136308.6965,3326,17031,1025,4680299
1697127136811.4014,3326,16991,1025,4680800
1697127137319.5837,3326,16997,1025,4681303
1697127137826.299,3316,17082,1025,4681813
1697127138366.9458,3324,17122,1025,4682318
1697127138839.5818,3326,17088,1025,4682827
1697127139335.5957,3318,17094,1025,4683330
1697127139845.4402,3326,17088,1025,4683833
1697127140350.3748,3326,17037,1025,4684338
1697127141357.2495,3326,17003,1025,4685343
1697127141851.5269,3326,17020,1025,4685846
1697127142363.3352,3325,17122,1025,4686351
1697127142855.7393,3326,16980,1025,4686851
1697127143393.5725,3326,17065,1025,4687366
1697127143880.8215,3315,17048,1025,4687867
1697127144381.0464,3326,17054,1025,4688370
1697127144894.478,3326,17088,1025,4688876
1697127145388.4614,3320,17020,1025,4689378
1697127145900.1826,3326,17105,1025,4689882
1697127146428.0554,3316,16991,1025,4690396
1697127146912.917,3313,17031,1025,4690900
1697127147415.4834,3326,17014,1025,4691396
1697127147914.922,3326,17094,1025,4691896
1697127148419.4487,3326,17008,1025,4692402
1697127148917.565,3323,17094,1025,4692905
1697127149427.5032,3326,17054,1025,4693410
1697127149923.0332,3326,17088,1025,4693912
1697127150437.6858,3326,17054,1025,4694418
1697127150940.0005,3326,17088,1025,4694921
1697127151478.771,3326,17014,1025,4695456
1697127151959.0454,3326,17003,1025,4695935
1697127152470.8254,3326,17128,1025,4696435
1697127152948.4539,3312,17094,1025,4696935
1697127153455.8088,3326,16980,1025,4697437
1697127153958.4856,3326,17065,1025,4697939
1697127154462.0315,3311,17094,1025,4698443
1697127154963.4058,3316,17088,1025,4698944
1697127155970.52,3326,17122,1025,4699951
1697127156467.0032,3306,17054,1025,4700453
1697127156971.9697,3326,17031,1025,4700958
1697127157495.5967,3316,17054,1025,4701463
1697127157976.8167,3326,17122,1025,4701963
1697127158487.1008,3326,17003,1025,4702467
1697127158986.8047,3326,17020,1025,4702973
1697127159500.1562,3326,17054,1025,4703481
1697127159992.2932,3326,17048,1025,4703978
1697127160495.766,3319,17122,1025,4704481
1697127160995.6743,3326,17094,1025,4704983
1697127161500.573,3326,16997,1025,4705486
1697127162002.6265,3326,17048,1025,4705988
1697127163010.878,3321,17088,1025,4706992
1697127163509.5942,3326,17122,1025,4707494
1697127164023.724,3325,16991,1025,4708001
1697127164529.443,3316,17088,1025,4708513
1697127165029.9597,3326,17031,1025,4709008
1697127165524.0085,3310,17048,1025,4709508
1697127166025.0056,3326,17088,1025,4710011
1697127166560.5337,3326,16997,1025,4710533
1697127167039.3547,3326,17094,1025,4711020
1697127167524.3499,3326,16997,1025,4711519
1697127168044.7847,3321,17117,1025,4712026
1697127168564.9343,3322,17014,1025,4712541
1697127169051.598,3326,17111,1025,4713037
1697127169574.5137,3326,17031,1025,4713549
1697127170068.095,3326,16980,1025,4714049
1697127170573.1858,3326,16991,1025,4714550
1697127171069.814,3325,16991,1025,4715052
1697127171572.1326,3326,16991,1025,4715557
1697127172082.841,3326,16997,1025,4716062
1697127172596.8147,3326,17054,1025,4716570
1697127173092.2317,3306,17094,1025,4717070
1697127173590.9092,3325,17054,1025,4717571
1697127174091.3696,3323,17105,1025,4718071
1697127174593.1292,3319,17054,1025,4718573
1697127175097.0735,3315,17082,1025,4719077
1697127175598.4958,3319,17122,1025,4719578
1697127176128.378,3316,17105,1025,4720090
1697127176609.9302,3322,17054,1025,4720585
1697127177109.7427,3326,17014,1025,4721087
1697127177606.6182,3326,17094,1025,4721593
1697127178123.4685,3326,16997,1025,4722098
1697127178619.4705,3325,17122,1025,4722600
1697127179122.0684,3326,17031,1025,4723102
1697127179635.1116,3322,17088,1025,4723603
1697127180123.1094,3321,17082,1025,4724109
1697127180644.213,3316,16991,1025,4724617
1697127181146.4084,3326,17031,1025,4725118
1697127181651.1523,3326,17054,1025,4725626
1697127182141.8083,3326,17054,1025,4726120
1697127182700.5657,3316,17122,1025,4726621
1697127183135.821,3316,17094,1025,4727126
1697127183701.452,3321,17094,1025,4727635
1697127184157.4883,3326,17088,1025,4728131
1697127184681.764,3324,17111,1025,4728653
1697127185161.023,3322,17094,1025,4729147
1697127185697.75,3326,17065,1025,4729649
1697127186190.3022,3319,17094,1025,4730159
1697127186673.921,3321,17037,1025,4730659
1697127187178.424,3326,16997,1025,4731165
1697127187685.2021,3326,17031,1025,4731673
1697127188190.0815,3326,17088,1025,4732174
1697127188682.3567,3321,17094,1025,4732675
1697127189181.763,3326,17065,1025,4733175
1697127189702.0596,3326,17048,1025,4733676
1697127190202.6865,3326,17014,1025,4734183
1697127190705.1606,3326,16991,1025,4734696
1697127191210.3298,3309,17088,1025,4735189
1697127192263.1414,3326,17105,1025,4736198
1697127192722.4072,3321,17054,1025,4736701
1697127193220.3584,3326,17020,1025,4737206
1697127193723.4578,3326,16991,1025,4737708
1697127194262.7869,3315,17054,1025,4738214
1697127194735.313,3311,17088,1025,4738716
1697127195238.2893,3326,17094,1025,4739222
1697127195774.515,3309,17088,1025,4739726
1697127196281.541,3308,17094,1025,4740238
1697127196801.2305,3324,17031,1025,4740739
1697127197297.738,3290,16980,1025,4741243
1697127197782.124,3318,17054,1025,4741763
1697127198261.6626,3321,17111,1025,4742248
1697127198768.4412,3326,17048,1025,4742751
1697127199272.7368,3326,17094,1025,4743258
1697127199775.068,3326,17082,1025,4743761
1697127200280.162,3322,17094,1025,4744263
1697127200773.8381,3323,17094,1025,4744765
1697127201292.8042,3326,17020,1025,4745266
1697127201776.9612,3316,17105,1025,4745770
1697127202309.3035,3316,17105,1025,4746272
1697127202791.8237,3326,17054,1025,4746775
1697127203295.3704,3326,17054,1025,4747279
1697127203800.1438,3326,17065,1025,4747780
1697127204323.541,3326,17048,1025,4748290
1697127204824.8745,3326,16968,1025,4748794
1697127205329.1084,3316,17054,1025,4749299
1697127205819.8745,3326,17031,1025,4749798
1697127206319.9373,3326,17094,1025,4750298
1697127206817.8987,3321,17122,1025,4750799
1697127207326.847,3325,17054,1025,4751301
1697127207825.6748,3324,17088,1025,4751805
1697127208326.3032,3326,17054,1025,4752304
1697127208820.8035,3326,17031,1025,4752807
1697127209320.2432,3326,17031,1025,4753315
1697127209843.687,3322,17048,1025,4753820
1697127210339.67,3321,17048,1025,4754319
1697127210846.2524,3324,17111,1025,4754825
1697127211382.6123,3326,17105,1025,4755340
1697127211856.7598,3309,17037,1025,4755837
1697127212360.9343,3321,17094,1025,4756340
1697127212888.8816,3321,16997,1025,4756859
1697127213396.7307,3323,17094,1025,4757371
1697127213890.5054,3326,17117,1025,4757874
1697127214396.8215,3326,17122,1025,4758371
1697127214895.465,3326,17094,1025,4758874
1697127215390.0605,3325,17105,1025,4759376
1697127215895.5981,3305,17054,1025,4759881
1697127216397.7766,3326,16997,1025,4760383
1697127216907.7532,3326,17094,1025,4760888
1697127217404.0942,3326,17014,1025,4761391
1697127217914.9666,3326,17054,1025,4761893
1697127218408.562,3326,16991,1025,4762393
1697127218910.011,3326,17014,1025,4762894
1697127219424.1802,3322,17111,1025,4763401
1697127220413.1904,3325,17122,1025,4764405
1697127220929.5442,3326,17048,1025,4764909
1697127221430.0623,3326,17122,1025,4765411
1697127221938.328,3309,17088,1025,4765912
1697127222430.9443,3326,17088,1025,4766414
1697127222931.4377,3326,17122,1025,4766914
1697127223442.098,3326,16991,1025,4767420
1697127223948.5232,3311,17065,1025,4767926
1697127224453.8164,3323,17088,1025,4768433
1697127224960.2969,3326,17025,1025,4768936
1697127225461.204,3326,17003,1025,4769441
1697127225952.471,3305,16997,1025,4769942
1697127226464.6926,3326,17014,1025,4770449
1697127226966.6885,3309,17094,1025,4770949
1697127227476.9385,3309,16997,1025,4771453
1697127227973.2493,3326,17020,1025,4771955
1697127228480.0583,3326,17122,1025,4772456
1697127228981.058,3325,17054,1025,4772958
1697127229480.5334,3325,17014,1025,4773459
1697127229975.9062,3313,17111,1025,4773961
1697127230486.9941,3326,17088,1025,4774464
1697127230979.5881,3321,17111,1025,4774962
1697127231489.5645,3312,17122,1025,4775468
1697127231992.056,3326,17105,1025,4775971
1697127232491.4465,3326,17048,1025,4776475
1697127233001.7402,3316,17088,1025,4776980
1697127233504.945,3326,17122,1025,4777485
1697127234001.5447,3324,17111,1025,4777987
1697127234504.0059,3326,17054,1025,4778488
1697127235014.8853,3326,17037,1025,4778998
1697127235519.8584,3325,17031,1025,4779513
1697127236020.673,3326,17031,1025,4780006
1697127236524.28,3326,17054,1025,4780509
1697127237024.1182,3326,17054,1025,4781009
1697127237533.5166,3326,17020,1025,4781510
1697127238033.1042,3319,17082,1025,4782017
1697127238523.8423,3323,17111,1025,4782515
1697127239028.7576,3326,16991,1025,4783017
1697127239537.7546,3319,17054,1025,4783524
1697127240041.6077,3326,17122,1025,4784027
1697127240542.0583,3310,17088,1025,4784531
1697127241063.9434,3326,17020,1025,4785034
1697127241572.9475,3324,17054,1025,4785542
1697127242066.7021,3326,17094,1025,4786045
1697127243070.889,3326,16997,1025,4787057
1697127243566.8564,3326,17065,1025,4787558
1697127244081.79,3326,17122,1025,4788068
1697127244585.579,3324,17094,1025,4788572
1697127245591.6445,3326,16997,1025,4789575
1697127246088.5256,3325,17196,1025,4790075
1697127246596.122,3326,17031,1025,4790581
1697127247101.3179,3326,16980,1025,4791086
1697127247596.5198,3311,17105,1025,4791586
1697127248108.8906,3326,17111,1025,4792096
1697127248604.961,3326,17048,1025,4792595
1697127249114.7139,3326,17054,1025,4793100
1697127249627.3247,3326,17157,1025,4793606
1697127250612.205,3326,17003,1025,4794601
1697127251125.393,3326,17008,1025,4795107
1697127251631.4263,3326,16991,1025,4795607
1697127252147.6897,3325,16997,1025,4796112
1697127252626.2922,3326,17054,1025,4796612
1697127253167.2947,3326,16997,1025,4797132
1697127253658.5232,3326,16980,1025,4797624
1697127254149.1038,3323,16997,1025,4798130
1697127254658.4229,3326,17054,1025,4798639
1697127255155.9556,3326,17139,1025,4799139
1697127255685.3503,3323,17082,1025,4799642
1697127256178.1467,3326,17003,1025,4800147
1697127256680.863,3326,17105,1025,4800655
1697127257199.4397,3326,17054,1025,4801155
1697127257691.0361,3325,16968,1025,4801664
1697127258204.1226,3326,17111,1025,4802179
1697127258707.9841,3312,17003,1025,4802670
1697127259705.7893,3326,17031,1025,4803673
1697127260202.2231,3326,17088,1025,4804181
1697127260702.3848,3318,17094,1025,4804682
1697127261215.8047,3326,17094,1025,4805185
1697127261709.0657,3324,17014,1025,4805689
1697127262228.315,3326,16997,1025,4806199
1697127262721.0322,3326,16980,1025,4806702
1697127263221.3936,3326,17020,1025,4807204
1697127263733.7651,3320,17088,1025,4807713
1697127264236.9172,3326,17048,1025,4808216
1697127264749.5916,3326,17094,1025,4808722
1697127265236.518,3326,17014,1025,4809223
1697127265756.6025,3326,16980,1025,4809731
1697127266251.528,3326,17003,1025,4810235
1697127266754.5688,3326,17122,1025,4810734
1697127267256.1643,3316,17094,1025,4811236
1697127267760.2659,3326,17094,1025,4811740
1697127268263.5938,3325,17105,1025,4812244
1697127268761.6584,3326,17122,1025,4812750
1697127269268.2297,3326,17122,1025,4813255
1697127269765.568,3323,17054,1025,4813756
1697127270278.6958,3326,17094,1025,4814262
1697127270772.7854,3326,16997,1025,4814763
1697127271298.635,3326,16991,1025,4815274
1697127271791.2573,3326,16980,1025,4815776
1697127272286.4902,3310,17088,1025,4816273
1697127272801.514,3326,17088,1025,4816785
1697127273298.3384,3326,17031,1025,4817287
1697127273798.3647,3326,17082,1025,4817787
1697127274321.2014,3319,17031,1025,4818298
1697127274815.857,3326,17094,1025,4818799
1697127275317.4358,3326,17020,1025,4819302
1697127275815.8328,3326,17020,1025,4819803
1697127276331.1663,3312,17094,1025,4820319
1697127276838.85,3325,16991,1025,4820823
1697127277347.1167,3326,16997,1025,4821327
1697127277846.6528,3318,17105,1025,4821833
1697127278351.8447,3326,17020,1025,4822338
1697127278860.8984,3326,17105,1025,4822842
1697127279352.9749,3325,17088,1025,4823341
1697127279899.6626,3326,17003,1025,4823870
1697127280359.3833,3326,16997,1025,4824347
1697127280888.1018,3326,17094,1025,4824853
1697127281380.7126,3326,16997,1025,4825364
1697127281868.9434,3326,16963,1025,4825857
1697127282371.8228,3326,17094,1025,4826360
1697127282878.026,3316,17065,1025,4826864
1697127283380.167,3326,17122,1025,4827366
1697127283890.588,3326,17105,1025,4827872
1697127284396.2605,3326,17122,1025,4828377
